time,A,B,S
                5138,  1, 1, 2
                5140,  1, 1, 2
                5142,  1, 1, 2
                5144,  1, 1, 2
                5146,  1, 1, 2
                5148,  1, 1, 2
                5150,  1, 1, 2
                5152,  1, 1, 2
                5154,  1, 1, 2
                5156,  1, 1, 2
                5158,  1, 1, 2
                5160,  1, 1, 2
                5162,  1, 1, 2
                5164,  1, 1, 2
                5166,  1, 1, 2
                5168,  1, 1, 2
                5170,  1, 1,15
                5172,  1, 1,15
                5174,  1, 1,15
                5176,  1, 1,15
                5178,  1, 1,15
                5180,  1, 1, 1
                5182,  1, 1, 1
                5184,  1, 1, 1
                5186,  1, 1, 1
                5188,  1, 1, 1
                5190,  1, 1, 2
                5192,  1, 1, 2
                5194,  1, 1, 2
                5196,  1, 1, 2
                5198,  1, 1, 2
                5200,  1, 1, 2
                5202,  1, 1, 2
                5204,  1, 1, 2
                5206,  1, 1, 2
                5208,  1, 1, 2
                5210,  1, 1, 0
                5212,  1, 1, 0
                5214,  1, 1, 0
                5216,  1, 1, 0
                5218,  1, 1, 0
                5220,  1, 1, 2
                5222,  1, 1, 2
                5224,  1, 1, 2
                5226,  1, 1, 2
                5228,  1, 1, 2
                5230,  1, 1, 2
                5232,  1, 1, 2
                5234,  1, 1, 2
                5236,  1, 1, 2
                5238,  1, 1, 2
                5240,  1, 1,15
                5242,  1, 1,15
                5244,  1, 1,15
                5246,  1, 1,15
                5248,  1, 1,15
                5250,  1, 1, 1
                5252,  1, 1, 1
                5254,  1, 1, 1
                5256,  1, 1, 1
                5258,  1, 1, 1
                5260,  1, 1,15
                5262,  1, 1,15
                5264,  1, 1,15
                5266,  1, 1,15
                5268,  1, 1,15
                5270,  1, 1,15
                5272,  1, 1,15
                5274,  1, 1,15
                5276,  1, 1,15
                5278,  1, 1,15
                5280,  1, 1, 1
                5282,  1, 1, 1
                5284,  1, 1, 1
                5286,  1, 1, 1
                5288,  1, 1, 1
                5290,  1, 1, 2
                5292,  1, 1, 2
                5294,  1, 1, 2
                5296,  1, 1, 2
                5298,  1, 1, 2
                5300,  1, 1, 2
                5302,  1, 1, 2
                5304,  1, 1, 2
                5306,  1, 1, 2
                5308,  1, 1, 2
                5310,  1, 1, 2
                5312,  1, 1, 2
                5314,  1, 1, 2
                5316,  1, 1, 2
                5318,  1, 1, 2
                5320,  1, 1, 2
                5322,  1, 1, 2
                5324,  1, 1, 2
                5326,  1, 1, 2
                5328,  1, 1, 2
                5330,  1, 1, 2
                5332,  1, 1, 2
                5334,  1, 1, 2
                5336,  1, 1, 2
                5338,  1, 1, 2
                5340,  1, 1, 2
                5342,  1, 1, 2
                5344,  1, 1, 2
                5346,  1, 1, 2
                5348,  1, 1, 2
                5350,  1, 1, 2
                5352,  1, 1, 2
                5354,  1, 1, 2
                5356,  1, 1, 2
                5358,  1, 1, 2
                5360,  1, 1, 2
                5362,  1, 1, 2
                5364,  1, 1, 2
                5366,  1, 1, 2
                5368,  1, 1, 2
                5370,  1, 1, 2
                5372,  1, 1, 2
                5374,  1, 1, 2
                5376,  1, 1, 2
                5378,  1, 1, 2
                5380,  1, 1, 2
                5382,  1, 1, 2
                5384,  1, 1, 2
                5386,  1, 1, 2
                5388,  1, 1, 2
                5390,  1, 1, 2
                5392,  1, 1, 2
                5394,  1, 1, 2
                5396,  1, 1, 2
                5398,  1, 1, 2
                5400,  1, 1, 2
                5402,  1, 1, 2
                5404,  1, 1, 2
                5406,  1, 1, 2
                5408,  1, 1, 2
                5410,  1, 1, 2
                5412,  1, 1, 2
                5414,  1, 1, 2
                5416,  1, 1, 2
                5418,  1, 1, 2
                5420,  1, 1, 2
                5422,  1, 1, 2
                5424,  1, 1, 2
                5426,  1, 1, 2
                5428,  1, 1, 2
                5430,  1, 1, 0
                5432,  1, 1, 0
                5434,  1, 1, 0
                5436,  1, 1, 0
                5438,  1, 1, 0
                5440,  1, 1, 4
                5442,  1, 1, 4
                5444,  1, 1, 4
                5446,  1, 1, 4
                5448,  1, 1, 4
                5450,  1, 1, 2
                5452,  1, 1, 2
                5454,  1, 1, 2
                5456,  1, 1, 2
                5458,  1, 1, 2
                5460,  1, 1, 2
                5462,  1, 1, 2
                5464,  1, 1, 2
                5466,  1, 1, 2
                5468,  1, 1, 2
                5470,  1, 1, 0
                5472,  1, 1, 0
                5474,  1, 1, 0
                5476,  1, 1, 0
                5478,  1, 1, 0
                5480,  1, 1, 2
                5482,  1, 1, 2
                5484,  1, 1, 2
                5486,  1, 1, 2
                5488,  1, 1, 2
                5490,  1, 1,15
                5492,  1, 1,15
                5494,  1, 1,15
                5496,  1, 1,15
                5498,  1, 1,15
                5500,  1, 1, 1
                5502,  1, 1, 1
                5504,  1, 1, 1
                5506,  1, 1, 1
                5508,  1, 1, 1
                5510,  1, 1, 1
                5512,  1, 1, 1
                5514,  1, 1, 1
                5516,  1, 1, 1
                5518,  1, 1, 1
                5520,  1, 1, 1
                5522,  1, 1, 1
                5524,  1, 1, 1
                5526,  1, 1, 1
                5528,  1, 1, 1
                5530,  1, 1, 2
                5532,  1, 1, 2
                5534,  1, 1, 2
                5536,  1, 1, 2
                5538,  1, 1, 2
                5540,  1, 1, 2
                5542,  1, 1, 2
                5544,  1, 1, 2
                5546,  1, 1, 2
                5548,  1, 1, 2
                5550,  1, 1, 2
                5552,  1, 1, 2
                5554,  1, 1, 2
                5556,  1, 1, 2
                5558,  1, 1, 2
                5560,  1, 1, 2
                5562,  1, 1, 2
                5564,  1, 1, 2
                5566,  1, 1, 2
                5568,  1, 1, 2
                5570,  1, 1, 2
                5572,  1, 1, 2
                5574,  1, 1, 2
                5576,  1, 1, 2
                5578,  1, 1, 2
                5580,  1, 1, 2
                5582,  1, 1, 2
                5584,  1, 1, 2
                5586,  1, 1, 2
                5588,  1, 1, 2
                5590,  1, 1, 2
                5592,  1, 1, 2
                5594,  1, 1, 2
                5596,  1, 1, 2
                5598,  1, 1, 2
                5600,  1, 1, 2
                5602,  1, 1, 2
                5604,  1, 1, 2
                5606,  1, 1, 2
                5608,  1, 1, 2
                5610,  1, 1, 2
                5612,  1, 1, 2
                5614,  1, 1, 2
                5616,  1, 1, 2
                5618,  1, 1, 2
                5620,  1, 1, 2
                5622,  1, 1, 2
                5624,  1, 1, 2
                5626,  1, 1, 2
                5628,  1, 1, 2
                5630,  1, 1, 2
                5632,  1, 1, 2
                5634,  1, 1, 2
                5636,  1, 1, 2
                5638,  1, 1, 2
                5640,  1, 1,15
                5642,  1, 1,15
                5644,  1, 1,15
                5646,  1, 1,15
                5648,  1, 1,15
                5650,  1, 1, 2
                5652,  1, 1, 2
                5654,  1, 1, 2
                5656,  1, 1, 2
                5658,  1, 1, 2
                5660,  1, 1, 2
                5662,  1, 1, 2
                5664,  1, 1, 2
                5666,  1, 1, 2
                5668,  1, 1, 2
                5670,  1, 1, 2
                5672,  1, 1, 2
                5674,  1, 1, 2
                5676,  1, 1, 2
                5678,  1, 1, 2
                5680,  1, 1, 2
                5682,  1, 1, 2
                5684,  1, 1, 2
                5686,  1, 1, 2
                5688,  1, 1, 2
                5690,  1, 1, 2
                5692,  1, 1, 2
                5694,  1, 1, 2
                5696,  1, 1, 2
                5698,  1, 1, 2
                5700,  1, 1, 2
                5702,  1, 1, 2
                5704,  1, 1, 2
                5706,  1, 1, 2
                5708,  1, 1, 2
                5710,  1, 1, 2
                5712,  1, 1, 2
                5714,  1, 1, 2
                5716,  1, 1, 2
                5718,  1, 1, 2
                5720,  1, 1, 0
                5722,  1, 1, 0
                5724,  1, 1, 0
                5726,  1, 1, 0
                5728,  1, 1, 0
                5730,  1, 1, 2
                5732,  1, 1, 2
                5734,  1, 1, 2
                5736,  1, 1, 2
                5738,  1, 1, 2
                5740,  1, 1, 2
                5742,  1, 1, 2
                5744,  1, 1, 2
                5746,  1, 1, 2
                5748,  1, 1, 2
                5750,  1, 1, 2
                5752,  1, 1, 2
                5754,  1, 1, 2
                5756,  1, 1, 2
                5758,  1, 1, 2
                5760,  1, 1, 2
                5762,  1, 1, 2
                5764,  1, 1, 2
                5766,  1, 1, 2
                5768,  1, 1, 2
                5770,  1, 1, 0
                5772,  1, 1, 0
                5774,  1, 1, 0
                5776,  1, 1, 0
                5778,  1, 1, 0
                5780,  1, 1, 2
                5782,  1, 1, 2
                5784,  1, 1, 2
                5786,  1, 1, 2
                5788,  1, 1, 2
                5790,  1, 1, 2
                5792,  1, 1, 2
                5794,  1, 1, 2
                5796,  1, 1, 2
                5798,  1, 1, 2
                5800,  1, 1, 2
                5802,  1, 1, 2
                5804,  1, 1, 2
                5806,  1, 1, 2
                5808,  1, 1, 2
                5810,  1, 1, 2
                5812,  1, 1, 2
                5814,  1, 1, 2
                5816,  1, 1, 2
                5818,  1, 1, 2
                5820,  1, 1, 2
                5822,  1, 1, 2
                5824,  1, 1, 2
                5826,  1, 1, 2
                5828,  1, 1, 2
                5830,  1, 1, 2
                5832,  1, 1, 2
                5834,  1, 1, 2
                5836,  1, 1, 2
                5838,  1, 1, 2
                5840,  1, 1, 2
                5842,  1, 1, 2
                5844,  1, 1, 2
                5846,  1, 1, 2
                5848,  1, 1, 2
                5850,  1, 1,15
                5852,  1, 1,15
                5854,  1, 1,15
                5856,  1, 1,15
                5858,  1, 1,15
                5860,  1, 1, 2
                5862,  1, 1, 2
                5864,  1, 1, 2
