time, A, B, S
                2004, 0001,0001,0100
                2006, 0001,0001,0100
                2008, 0001,0001,0100
                2010, 0001,0001,1111
                2012, 0001,0001,1111
                2014, 0001,0001,1111
                2016, 0001,0001,1111
                2018, 0001,0001,1111
                2020, 0001,0001,0001
                2022, 0001,0001,0001
                2024, 0001,0001,0001
                2026, 0001,0001,0001
                2028, 0001,0001,0001
                2030, 0001,0001,0001
                2032, 0001,0001,0001
                2034, 0001,0001,0001
                2036, 0001,0001,0001
                2038, 0001,0001,0001
                2040, 0001,0001,0001
                2042, 0001,0001,0001
                2044, 0001,0001,0001
                2046, 0001,0001,0001
                2048, 0001,0001,0001
                2050, 0001,0001,0001
                2052, 0001,0001,0001
                2054, 0001,0001,0001
                2056, 0001,0001,0001
                2058, 0001,0001,0001
                2060, 0001,0001,0010
                2062, 0001,0001,0010
                2064, 0001,0001,0010
                2066, 0001,0001,0010
                2068, 0001,0001,0010
                2070, 0001,0001,0000
                2072, 0001,0001,0000
                2074, 0001,0001,0000
                2076, 0001,0001,0000
                2078, 0001,0001,0000
                2080, 0001,0001,1101
                2082, 0001,0001,1101
                2084, 0001,0001,1101
                2086, 0001,0001,1101
                2088, 0001,0001,1101
                2090, 0001,0001,0001
                2092, 0001,0001,0001
                2094, 0001,0001,0001
                2096, 0001,0001,0001
                2098, 0001,0001,0001
                2100, 0001,0001,0010
                2102, 0001,0001,0010
                2104, 0001,0001,0010
                2106, 0001,0001,0010
                2108, 0001,0001,0010
                2110, 0001,0001,0000
                2112, 0001,0001,0000
                2114, 0001,0001,0000
                2116, 0001,0001,0000
                2118, 0001,0001,0000
                2120, 0001,0001,0100
                2122, 0001,0001,0100
                2124, 0001,0001,0100
                2126, 0001,0001,0100
                2128, 0001,0001,0100
                2130, 0001,0001,0100
                2132, 0001,0001,0100
                2134, 0001,0001,0100
                2136, 0001,0001,0100
                2138, 0001,0001,0100
                2140, 0001,0001,0100
                2142, 0001,0001,0100
                2144, 0001,0001,0100
                2146, 0001,0001,0100
                2148, 0001,0001,0100
                2150, 0001,0001,0100
                2152, 0001,0001,0100
                2154, 0001,0001,0100
                2156, 0001,0001,0100
                2158, 0001,0001,0100
                2160, 0001,0001,0100
                2162, 0001,0001,0100
                2164, 0001,0001,0100
                2166, 0001,0001,0100
                2168, 0001,0001,0100
                2170, 0001,0001,1101
                2172, 0001,0001,1101
                2174, 0001,0001,1101
                2176, 0001,0001,1101
                2178, 0001,0001,1101
                2180, 0001,0001,0001
                2182, 0001,0001,0001
                2184, 0001,0001,0001
                2186, 0001,0001,0001
                2188, 0001,0001,0001
                2190, 0001,0001,0010
                2192, 0001,0001,0010
                2194, 0001,0001,0010
                2196, 0001,0001,0010
                2198, 0001,0001,0010
                2200, 0001,0001,0010
                2202, 0001,0001,0010
                2204, 0001,0001,0010
                2206, 0001,0001,0010
                2208, 0001,0001,0010
                2210, 0001,0001,1111
                2212, 0001,0001,1111
                2214, 0001,0001,1111
                2216, 0001,0001,1111
                2218, 0001,0001,1111
                2220, 0001,0001,0001
                2222, 0001,0001,0001
                2224, 0001,0001,0001
                2226, 0001,0001,0001
                2228, 0001,0001,0001
                2230, 0001,0001,1111
                2232, 0001,0001,1111
                2234, 0001,0001,1111
                2236, 0001,0001,1111
                2238, 0001,0001,1111
                2240, 0001,0001,0001
                2242, 0001,0001,0001
                2244, 0001,0001,0001
                2246, 0001,0001,0001
                2248, 0001,0001,0001
                2250, 0001,0001,0001
                2252, 0001,0001,0001
                2254, 0001,0001,0001
                2256, 0001,0001,0001
                2258, 0001,0001,0001
                2260, 0001,0001,0010
                2262, 0001,0001,0010
                2264, 0001,0001,0010
                2266, 0001,0001,0010
                2268, 0001,0001,0010
                2270, 0001,0001,0010
                2272, 0001,0001,0010
                2274, 0001,0001,0010
                2276, 0001,0001,0010
                2278, 0001,0001,0010
                2280, 0001,0001,0010
                2282, 0001,0001,0010
                2284, 0001,0001,0010
                2286, 0001,0001,0010
                2288, 0001,0001,0010
                2290, 0001,0001,0010
                2292, 0001,0001,0010
                2294, 0001,0001,0010
                2296, 0001,0001,0010
                2298, 0001,0001,0010
                2300, 0001,0001,0000
                2302, 0001,0001,0000
                2304, 0001,0001,0000
                2306, 0001,0001,0000
                2308, 0001,0001,0000
                2310, 0001,0001,0010
                2312, 0001,0001,0010
                2314, 0001,0001,0010
                2316, 0001,0001,0010
                2318, 0001,0001,0010
                2320, 0001,0001,0010
                2322, 0001,0001,0010
                2324, 0001,0001,0010
                2326, 0001,0001,0010
                2328, 0001,0001,0010
                2330, 0001,0001,0010
                2332, 0001,0001,0010
                2334, 0001,0001,0010
                2336, 0001,0001,0010
                2338, 0001,0001,0010
                2340, 0001,0001,0010
                2342, 0001,0001,0010
                2344, 0001,0001,0010
                2346, 0001,0001,0010
                2348, 0001,0001,0010
                2350, 0001,0001,0010
                2352, 0001,0001,0010
                2354, 0001,0001,0010
                2356, 0001,0001,0010
                2358, 0001,0001,0010
                2360, 0001,0001,0010
                2362, 0001,0001,0010
                2364, 0001,0001,0010
                2366, 0001,0001,0010
                2368, 0001,0001,0010
                2370, 0001,0001,0010
                2372, 0001,0001,0010
                2374, 0001,0001,0010
                2376, 0001,0001,0010
                2378, 0001,0001,0010
                2380, 0001,0001,0010
                2382, 0001,0001,0010
                2384, 0001,0001,0010
                2386, 0001,0001,0010
                2388, 0001,0001,0010
                2390, 0001,0001,0010
                2392, 0001,0001,0010
                2394, 0001,0001,0010
                2396, 0001,0001,0010
                2398, 0001,0001,0010
                2400, 0001,0001,0010
                2402, 0001,0001,0010
                2404, 0001,0001,0010
                2406, 0001,0001,0010
                2408, 0001,0001,0010
                2410, 0001,0001,0010
                2412, 0001,0001,0010
                2414, 0001,0001,0010
                2416, 0001,0001,0010
                2418, 0001,0001,0010
                2420, 0001,0001,1111
                2422, 0001,0001,1111
                2424, 0001,0001,1111
                2426, 0001,0001,1111
                2428, 0001,0001,1111
                2430, 0001,0001,0000
                2432, 0001,0001,0000
                2434, 0001,0001,0000
                2436, 0001,0001,0000
